IDBASE_TRECHO;IDBASE_COLETA_LIXO;LRSREF_INICIO;LRSREF_FINAL;LRSREF_LADO;FCL;DATCONCE
40371;52909;0;50.12;A;1;
40372;52910;0;58.616;A;1;
40373;52911;0;70.888;A;1;
40374;52912;0;68.746;A;1;
40375;52913;0;13.28;A;1;
40376;52914;0;61.827;A;1;
40377;52915;0;68.973;A;1;
40378;52916;0;73.174;A;1;
40379;52917;0;71.507;A;1;
40380;52918;0;71.919;A;1;
40381;52919;0;71.662;A;1;
40382;52920;0;49.501;A;1;
40383;52921;0;72.256;A;1;
40384;52922;0;45.313;A;1;
40385;52923;0;82.662;A;1;
40386;52924;0;43.331;A;1;
40387;52925;0;68.905;A;1;
40388;52926;0;77.348;A;1;
40389;52927;0;12.801;A;1;
40390;52928;0;59.491;A;1;
40391;52929;0;11.096;A;1;
40393;52930;0;50.145;A;1;
40395;52931;0;65.956;A;1;
40396;52932;0;72.911;A;1;
40397;52933;0;74.645;A;1;
40398;52934;0;40.711;A;1;
40399;52935;0;64.57;A;1;
40400;52936;0;63.39;A;1;
40402;52939;0;72.519;A;1;
40403;52940;0;70.944;A;1;
40404;52941;0;73.413;A;1;
40405;52942;0;78.345;A;1;
40406;52943;0;75.419;A;1;
40407;52944;0;77.791;A;1;
40408;52945;0;69.669;A;0;
40409;52946;0;38.277;A;1;
40410;52947;0;83.506;A;1;
40411;52948;0;83.219;A;1;
40412;52949;0;91.137;A;1;
40413;52950;0;72.173;A;1;
40414;52951;0;39.121;A;1;
40415;52952;0;80.656;A;1;
40416;52953;0;73.43;A;1;
40417;52954;0;77.64;A;0;
40418;52955;0;76.044;A;1;
40419;52956;0;77.528;A;1;
40420;52957;0;71.036;A;1;
40421;52958;0;77.413;A;1;
40422;52959;0;71.601;A;1;
40423;52960;0;73.8;A;1;
40424;52961;0;34.762;A;1;
40425;52962;0;67.344;A;1;
40426;52963;0;68.877;A;1;
40427;52964;0;103.13;A;1;
40428;52965;0;14.894;A;1;
40429;52966;0;92.938;A;1;
40431;52967;0;83.663;A;1;
40432;52968;0;83.191;A;1;
40433;52969;0;84.01;A;1;
40434;52970;0;80.555;A;1;
40435;52971;0;27.669;A;1;
40436;52972;0;83.121;A;1;
40437;52973;0;70.364;A;1;
8571;64699;0;114.297;A;0;20141219
40438;52975;0;62.163;A;1;
40439;52976;0;73.296;A;1;
40440;52977;0;48.011;A;1;
40441;52978;0;72.196;A;1;
40442;52979;0;85.64;A;2;
40443;52980;0;115.826;A;2;
40444;52981;0;83.12;A;2;
40445;52982;0;215.105;A;2;
40446;52983;0;91.344;A;2;
40447;52984;0;214.973;A;2;
40448;52985;0;116.102;A;2;
40449;52986;0;80.35;A;2;
40450;52987;0;280.849;A;2;
40451;52988;0;257.227;A;2;
40452;52989;0;99.993;A;2;
40453;52990;0;71.653;A;1;
40454;52991;0;89.105;A;1;
40455;52992;0;24.328;A;1;
40459;52993;0;44.277;A;1;
40461;52994;0;19.425;A;1;
40463;52995;0;88.514;A;1;
40464;52996;0;70.474;A;1;
40465;52997;0;105.639;A;1;
40466;52998;0;13.44;A;1;
40467;52999;0;81.034;A;1;
40468;53000;0;74.342;A;1;
40469;53001;0;77.339;A;1;
40470;53002;0;71.369;A;1;
40471;53003;0;70.486;A;1;
40472;53004;0;78.345;A;1;
40473;53005;0;70.742;A;1;
40474;53006;0;48.077;A;1;
40475;53007;0;90.443;A;1;
40476;53008;0;72.424;A;1;
40477;53009;0;79.985;A;1;
40478;53010;0;72.224;A;1;
40480;53011;0;86.449;A;2;
40481;53012;0;85.733;A;2;
40482;53013;0;101.448;A;2;
40485;53015;0;61.861;A;1;
40486;53016;0;74.642;A;1;
40487;53017;0;29.196;A;1;
40488;53018;0;50.54;A;1;
40489;53019;0;17.066;A;1;
40490;53020;0;102.927;A;1;
40491;53021;0;58.948;A;1;
40492;53022;0;92.698;A;1;
40493;53023;0;97.015;A;1;
40494;53024;0;83.389;A;1;
40496;53025;0;73.879;A;1;
40497;53026;0;30.682;A;1;
40498;53027;0;58.253;A;1;
40499;53028;0;70.191;A;1;
40500;53029;0;71.431;A;1;
40501;53030;0;40.752;A;1;
40502;53031;0;76.747;A;1;
40504;53032;0;63.584;A;1;
40505;53033;0;63.353;A;1;
40507;53034;0;109.298;A;2;
40508;53035;0;144.535;A;2;
40509;53036;0;96.218;A;2;
40510;53037;0;120.829;A;2;
40511;53038;0;95.85;A;2;
40512;53039;0;117.688;A;2;
40513;53040;0;171.779;A;2;
40514;53041;0;191.046;A;2;
40515;53042;0;188.366;A;2;
40516;53043;0;186.979;A;2;
40517;53044;0;201.692;A;2;
40518;53045;0;59.582;A;1;
40519;53046;0;73.95;A;1;
40520;53047;0;70.908;A;1;
40521;53048;0;73.434;A;1;
36554;50792;0;46.131;A;1;
36557;50795;0;76.11;A;1;
36558;50796;0;53.03;A;1;
36850;50797;0;84.277;A;1;
36851;50798;0;140.027;A;1;
36852;50799;0;117.701;A;1;
36853;50800;0;84.465;A;1;
36854;50801;0;122.845;A;1;
36855;50802;0;110.779;A;0;
36856;50803;0;143.926;A;1;
36857;50804;0;96.158;A;1;
36858;50805;0;73.386;A;1;
36859;50806;0;73.292;A;1;
36860;50807;0;72.291;A;1;
36861;50808;0;71.591;A;1;
36862;50809;0;72.501;A;1;
36863;50810;0;18.196;A;1;
36864;50811;0;54.122;A;1;
36865;50812;0;78.221;A;1;
36866;50813;0;63.451;A;1;
36867;50814;0;78.595;A;1;
36868;50815;0;39.367;A;1;
36869;50816;0;32.444;A;1;
36870;50817;0;71.299;A;1;
36871;50818;0;75.558;A;1;
36872;50819;0;17.631;A;1;
36873;50820;0;59.951;A;1;
36874;50821;0;52.729;A;1;
36875;50822;0;31.049;A;1;
36876;50823;0;13.57;A;1;
36877;50824;0;71.695;A;1;
35897;50825;0;121.301;A;1;
35898;50826;0;79.501;A;1;
16757;66690;0;315.704;A;0;20150121
35900;50829;0;216.524;A;1;
35901;50830;0;67.706;A;1;20180910
35902;50831;0;225.666;A;1;
35903;50832;0;131.596;A;1;
35904;50833;0;174.191;A;1;
35905;50834;0;130.73;A;1;
35906;50835;0;215.396;A;1;
35907;50836;0;163.507;A;1;
35908;50837;0;318.863;A;1;
35909;50838;0;240.66;A;1;
35910;50839;0;165.575;A;1;
35911;50840;0;181.538;A;1;
35912;50841;0;144.352;A;1;
35913;50842;0;151.291;A;1;
35914;50843;0;134.159;A;1;
35915;50844;0;135.188;A;1;
35916;50845;0;117.656;A;1;
35917;50846;0;149.775;A;1;
35918;50847;0;121.101;A;1;
35919;50848;0;191.788;A;1;
36237;50849;0;87.912;A;1;
36238;50850;0;182.424;A;1;
36239;50851;0;116.082;A;1;
36240;50852;0;154.811;A;1;
36241;50853;0;142.9;A;1;
36242;50854;0;113.196;A;1;
36243;50855;0;31.483;A;1;
36244;50856;0;42.624;A;1;
36245;50857;0;53.288;A;1;
36246;50858;0;22.104;A;1;
36247;50859;0;27.75;A;1;
36248;50860;0;71.728;A;1;
36249;50861;0;72.79;A;1;
36250;50862;0;72.728;A;1;
36251;50863;0;64.346;A;1;
36252;50864;0;72.21;A;1;
36253;50865;0;88.027;A;1;
36254;50866;0;25.994;A;1;
36255;50867;0;73.165;A;1;
36256;50868;0;73.087;A;1;
36257;50869;0;71.78;A;1;
36258;50870;0;71.674;A;1;
36259;50871;0;65.89;A;1;
36260;50872;0;32.481;A;1;
36261;50873;0;28.536;A;1;
36262;50874;0;25.313;A;1;
36263;50875;0;39.493;A;1;
36559;50876;0;35.8;A;1;
36560;50877;0;79.552;A;1;
36561;50878;0;101.478;A;1;
36562;50879;0;87.668;A;1;
36563;50880;0;21.92;A;1;
36564;50881;0;55.507;A;1;
36565;50882;0;21.048;A;1;
36566;50883;0;21.756;A;1;
36567;50884;0;32.385;A;1;
36568;50885;0;82.244;A;1;
36569;50886;0;12.978;A;1;
36570;50887;0;100.127;A;1;
36572;50888;0;63.846;A;1;
36573;50889;0;64.965;A;1;
36574;50890;0;73.307;A;1;
36575;50891;0;24.669;A;1;
36576;50892;0;19.961;A;1;
36577;50893;0;41.799;A;1;
36578;50894;0;60.116;A;1;
36579;50895;0;61.282;A;1;
36580;50896;0;99.378;A;1;
36581;50897;0;72.571;A;1;
36582;50898;0;39.545;A;1;
36583;50899;0;32.663;A;1;
36584;50900;0;71.522;A;1;
36585;50901;0;115.678;A;1;
36878;50902;0;64.858;A;1;
36879;50903;0;74.078;A;1;
36880;50904;0;71.817;A;1;
36881;50905;0;72.394;A;1;
36882;50906;0;95.426;A;1;
36883;50907;0;77.558;A;1;
36886;50908;0;38.642;A;1;
36889;50909;0;71.646;A;1;
36890;50910;0;74.971;A;1;
36891;50911;0;71.391;A;1;
36892;50912;0;72.745;A;1;
57551;50913;0;15.724;A;1;
36896;50915;0;61.652;A;1;
36897;50916;0;97.293;A;1;
36898;50917;0;78.451;A;1;
36899;50918;0;74.099;A;1;
36900;50919;0;72.444;A;1;
36901;50920;0;73.255;A;1;
36902;50921;0;82.012;A;1;
36903;50922;0;76.739;A;1;
36904;50923;0;82.038;A;1;
35920;50924;0;165.648;A;1;
35921;50925;0;166.686;A;1;
35922;50926;0;185.076;A;1;
35923;50928;0;70.913;A;1;
35924;50929;0;137.306;A;1;
61477;63733;0;137.298;A;2;20141215
61351;63734;0;265.807;A;2;20141215
54878;63745;0;14.86;A;0;20141215
54877;63751;0;54.822;A;0;20141215
46799;63771;0;52.835;A;0;20141215
61244;63786;0;368.353;A;2;20141215
62283;63814;0;358.897;A;0;20141215
61869;63816;0;85.567;A;1;20141215
57784;63818;0;54.624;A;1;20141215
57783;63822;0;59.377;A;0;20141215
58094;63835;0;13.527;A;2;20141215
55300;66320;0;51.396;A;0;20150119
119;66321;0;37.75;A;0;20150119
58603;66322;0;16.229;A;0;20150119
58604;66323;0;46.459;A;0;20150119
120;66324;0;72.141;A;0;20150119
58602;66326;0;26.16;A;0;20150119
58601;66327;0;68.541;A;0;20150119
58609;66329;0;67.598;A;0;20150119
58605;66330;0;25.153;A;0;20150119
58606;66331;0;9.188;A;0;20150119
58608;66333;0;19.446;A;1;20150119
26590;66334;0;70.923;A;1;20150119
26587;66335;0;118.486;A;1;20150119
26390;66336;0;85.348;A;0;20150119
26568;66347;0;21.514;A;1;20150119
39996;52829;0;156.54;A;1;
39997;52830;0;102.191;A;1;
39998;52831;0;90.521;A;1;
39999;52832;0;115.859;A;1;
40000;52833;0;109.117;A;1;
40294;52834;0;70.274;A;1;
40295;52835;0;71.168;A;1;
40296;52836;0;80.744;A;1;
40297;52837;0;53.231;A;1;
40298;52838;0;83.623;A;1;
40299;52839;0;86.416;A;1;
40300;52840;0;52.407;A;1;
40301;52841;0;93.332;A;1;
40302;52843;0;103.89;A;1;
40303;52844;0;71.992;A;1;
40304;52845;0;75.566;A;1;
40305;52846;0;75.439;A;1;
40306;52847;0;36.92;A;1;
40307;52848;0;72.94;A;1;
40308;52849;0;35.162;A;1;
40309;52850;0;73.082;A;1;
40310;52851;0;105.296;A;2;
40311;52852;0;105.019;A;2;
40312;52853;0;214.628;A;2;
40313;52854;0;213.453;A;2;
40314;52855;0;214.64;A;2;
40315;52856;0;85.045;A;2;
40316;52857;0;212.809;A;2;
40317;52858;0;101.053;A;2;
40318;52859;0;117.641;A;2;
40319;52860;0;72.843;A;1;
40320;52861;0;72.324;A;1;
40321;52862;0;22.553;A;1;
40322;52863;0;26.288;A;1;
40323;52864;0;83.041;A;1;
40324;52865;0;53.888;A;1;
42587;56996;0;135.85;A;2;
42588;56997;0;137.916;A;2;
42589;56998;0;140.52;A;2;
42590;56999;0;94.07;A;2;
42591;57000;0;138.877;A;2;
42924;57001;0;46.11;A;1;
42931;57003;0;14.414;A;1;
42932;57004;0;72.375;A;0;
42934;57006;0;77.154;A;1;
42935;57007;0;140.155;A;2;
64701;63377;0;71.131;A;0;20141126
42937;57009;0;139.154;A;2;
42939;57011;0;140.373;A;2;
42940;57012;0;139.705;A;2;
42941;57013;0;135.667;A;2;
42943;57015;0;137.256;A;2;
42944;57016;0;138.5;A;2;
42946;57018;0;78.569;A;1;
43243;57019;0;71.634;A;1;
43244;57020;0;46.756;A;1;
43246;57022;0;48.766;A;1;
43247;57023;0;83.035;A;1;
43249;57025;0;75.247;A;1;
43250;57026;0;97.101;A;1;
43251;57027;0;77.58;A;1;
43253;57029;0;73.642;A;1;
43254;57030;0;70.401;A;1;
43256;57032;0;79.998;A;1;
43257;57033;0;73.88;A;1;
43258;57034;0;26.823;A;1;
43260;57036;0;13.94;A;1;
43261;57037;0;55.567;A;1;
43263;57039;0;29.124;A;1;
43264;57040;0;43.939;A;1;
43266;57041;0;82.025;A;1;
43268;57043;0;79.572;A;1;
43269;57044;0;72.299;A;1;
43556;57046;0;278.23;A;2;
43557;57047;0;220.381;A;2;
43558;57048;0;133.793;A;2;
43560;57050;0;134.66;A;2;
43561;57051;0;141.276;A;2;
43562;57052;0;139.336;A;2;
43564;57054;0;139.931;A;2;
43565;57055;0;133.233;A;2;
43567;57057;0;139.908;A;2;
43568;57058;0;139.967;A;2;
43569;57059;0;141.047;A;2;
43571;57061;0;189.901;A;2;
43572;57062;0;130.817;A;2;
43573;57063;0;139.215;A;2;
43575;57065;0;135.632;A;2;
43576;57066;0;138.863;A;2;
43578;57068;0;139.107;A;2;
42592;57069;0;141.448;A;2;
42593;57070;0;139.434;A;2;
42595;57072;0;140.639;A;2;
42596;57073;0;141.401;A;2;
42598;57075;0;141.216;A;2;
42599;57076;0;141.154;A;2;
42600;57077;0;137.696;A;2;
42602;57079;0;141.175;A;2;
42603;57080;0;139.865;A;2;
42604;57081;0;138.248;A;2;
42607;57083;0;185.847;A;2;
42608;57084;0;219.119;A;2;
42610;57086;0;97.718;A;2;
42611;57087;0;140.821;A;2;
42612;57088;0;218.051;A;2;
42616;57090;0;54.3;A;2;
47507;57091;0;40.788;A;1;
63245;61433;0;27.027;A;1;20140828
47508;57093;0;77.719;A;1;
63267;61465;0;40.21;A;1;20181105
47523;57103;0;73.436;A;1;
47524;57104;0;68.691;A;1;
47527;57105;0;81.763;A;0;20180611
47834;57108;0;18.596;A;1;
48136;57110;0;93.565;A;1;
48142;57114;0;194.095;A;1;
48143;57116;0;98.825;A;1;
52123;57118;0;84.697;A;1;
62615;64866;0;6.607;A;1;20141219
48148;57122;0;12.778;A;0;
62329;64867;0;63.87;A;1;20141219
48151;57124;0;59.781;A;1;
48153;57126;0;67.136;A;1;
48154;57127;0;185.262;A;1;
48155;57128;0;51.057;A;1;
48159;57132;0;123.074;A;1;20180427
48433;57136;0;101.663;A;1;
48434;57137;0;58.715;A;1;
48442;57141;0;70.355;A;0;
48445;57142;0;65.614;A;1;
48448;57144;0;149.725;A;1;
48451;57147;0;33.765;A;0;
48453;57148;0;27.421;A;1;
48454;57149;0;49.424;A;1;
48458;57152;0;31.446;A;1;
48459;57153;0;207.076;A;1;
48463;57155;0;49.455;A;2;
48464;57156;0;52.935;A;2;
48465;57157;0;27.388;A;0;
48478;57161;0;70.439;A;1;
48480;57162;0;51.924;A;1;
48484;57165;0;183.034;A;1;
48486;57166;0;96.697;A;2;
48487;57167;0;337.84;A;1;
48492;57170;0;88.57;A;2;
48493;57171;0;23.014;A;2;
52077;57173;0;21.111;A;2;
48496;57174;0;88.248;A;2;
52097;57175;0;96.249;A;1;
48499;57177;0;206.031;A;0;
57080;57178;0;11.78;A;2;
48502;57179;0;71.515;A;1;
48505;57181;0;64.909;A;1;
48508;57183;0;144.022;A;0;
48519;57192;0;53.501;A;1;
48520;57193;0;29.415;A;1;
7808;64614;0;185.57;A;0;20141218
48525;57196;0;38.654;A;1;
6120;64615;0;202.418;A;0;20141218
5868;64617;0;177.476;A;0;20141218
10905;64731;0;9.829;A;0;20141219
7355;64734;0;127.283;A;1;20141219
48529;57202;0;64.264;A;1;
48534;57204;0;120.263;A;1;
48541;57209;0;147.854;A;1;
48542;57210;0;34.589;A;1;
48544;57212;0;52.618;A;1;
48545;57213;0;165.248;A;1;
48546;57214;0;133.714;A;1;
48548;57216;0;70.866;A;1;
48549;57217;0;17.418;A;1;
48550;57218;0;72.62;A;1;
48552;57220;0;44.407;A;1;
48553;57221;0;35.803;A;1;
48580;57226;0;46.872;A;1;
48581;57227;0;38.8;A;1;
48582;57228;0;33.589;A;1;
48584;57230;0;89.71;A;1;
48585;57231;0;90.096;A;1;
48587;57233;0;89.395;A;1;
48588;57234;0;124.923;A;1;
48589;57235;0;119.113;A;1;
48591;57237;0;119.411;A;1;
48592;57238;0;90.585;A;1;
48594;57240;0;56.459;A;1;
48595;57241;0;108.8;A;1;
48596;57242;0;98.909;A;1;
48600;57244;0;128.387;A;1;
48602;57245;0;57.222;A;1;
48608;57248;0;68.145;A;1;
48609;57249;0;57.665;A;1;
48610;57250;0;176.768;A;1;
48614;57254;0;21.707;A;1;
48618;57255;0;111.795;A;1;
48625;57257;0;33.98;A;1;
48628;57260;0;29.962;A;1;
48632;57261;0;51.371;A;1;
48641;57265;0;41.12;A;0;
48642;57266;0;31.594;A;0;
48643;57267;0;60.368;A;0;
48651;57269;0;17.567;A;1;
48653;57270;0;12.152;A;1;
36204;50654;0;102.541;A;1;
36205;50655;0;32.242;A;0;
36206;50656;0;62.328;A;1;
36207;50657;0;83.341;A;1;
36208;50658;0;85.235;A;1;
36209;50659;0;81.042;A;1;
36503;50660;0;24.012;A;1;
36504;50661;0;51.478;A;1;
36505;50662;0;57.665;A;1;
36506;50663;0;53.983;A;1;
36507;50664;0;57.732;A;1;
36508;50665;0;22.603;A;1;
36509;50666;0;93.143;A;1;
36510;50667;0;71.517;A;1;
36511;50669;0;174.851;A;1;
36512;50670;0;177.331;A;1;
36513;50671;0;83.57;A;1;
36514;50672;0;144.062;A;1;
36515;50673;0;97.998;A;1;
36516;50674;0;177.462;A;1;
36517;50675;0;49.919;A;1;
36518;50676;0;96.376;A;1;
36519;50677;0;101.453;A;1;
36520;50678;0;104.372;A;1;
36521;50679;0;97.301;A;1;
36522;50680;0;142.546;A;1;
36523;50681;0;95.312;A;1;
36524;50682;0;157.313;A;1;
36525;50683;0;151.747;A;1;
36526;50684;0;140.253;A;1;
36527;50685;0;107.282;A;1;
36528;50686;0;87.392;A;1;
36529;50687;0;92.291;A;1;
36530;50688;0;35.559;A;1;
36822;50689;0;173.807;A;1;
36823;50690;0;156.429;A;1;
36824;50691;0;177.828;A;1;
36825;50692;0;75.948;A;1;
36826;50693;0;63.779;A;1;
36827;50694;0;48.369;A;1;
36828;50695;0;37.866;A;1;
36829;50696;0;86.442;A;1;
36830;50697;0;41.868;A;1;
36831;50698;0;36.995;A;1;
36832;50699;0;50.806;A;1;
36833;50700;0;39.031;A;1;
36834;50701;0;71.791;A;1;
36835;50702;0;71.719;A;1;
36836;50703;0;72.46;A;1;
36837;50704;0;66.295;A;1;
36838;50705;0;71.518;A;1;
36839;50706;0;72.585;A;1;
36840;50707;0;72.647;A;1;
36841;50708;0;79.429;A;1;
36842;50709;0;71.911;A;1;
36843;50710;0;71.483;A;1;
36844;50711;0;75.774;A;1;
36845;50712;0;42.127;A;1;
36846;50713;0;139.815;A;1;
36847;50714;0;118.82;A;1;
36848;50715;0;235.639;A;1;
36849;50716;0;219.197;A;1;
35869;50717;0;108.971;A;1;
35870;50718;0;107.948;A;1;
35871;50720;0;155.163;A;1;
64968;66136;0;96.489;A;0;20150114
35872;50722;0;136.091;A;1;
35873;50723;0;201.342;A;1;
35874;50724;0;112.038;A;1;
35875;50725;0;113.292;A;1;
35876;50726;0;93.53;A;1;
35877;50727;0;25.279;A;1;
35878;50728;0;54.693;A;1;
35879;50729;0;56.159;A;1;
35880;50730;0;64.894;A;1;
35881;50731;0;71.906;A;1;
35882;50732;0;30.071;A;1;
35883;50733;0;29.691;A;1;
35884;50734;0;29.019;A;1;
35885;50735;0;29.433;A;1;
35886;50736;0;55.009;A;1;
35887;50737;0;70.57;A;1;
35888;50739;0;71.272;A;1;
35889;50740;0;57.729;A;1;
35890;50741;0;10.242;A;1;
35891;50742;0;58.048;A;1;
7077;66269;0;113.406;A;1;20150116
35892;50744;0;70.842;A;1;
35893;50745;0;110.883;A;1;
35894;50746;0;107.776;A;1;
36210;50747;0;84.052;A;1;
36211;50748;0;18.525;A;1;
36212;50749;0;93.745;A;1;
36213;50750;0;17.19;A;1;
36216;50752;0;54.68;A;1;
36217;50753;0;75.862;A;1;
36218;50754;0;85.031;A;1;
36219;50755;0;49.754;A;1;
36220;50756;0;74.546;A;1;
36221;50757;0;73.635;A;1;
36222;50758;0;70.206;A;1;
36223;50759;0;47.652;A;1;
36224;50760;0;77.26;A;1;
36225;50761;0;40.448;A;1;
36226;50762;0;70.508;A;1;
36227;50763;0;72.292;A;1;
36228;50764;0;80.007;A;1;
36229;50765;0;71.172;A;1;
36230;50766;0;72.481;A;1;
36231;50767;0;72.663;A;1;
36232;50768;0;65.192;A;1;
36233;50769;0;52.548;A;1;
36234;50770;0;114.128;A;1;
36235;50771;0;152.874;A;1;
36236;50772;0;143.345;A;1;
36531;50773;0;61.444;A;1;
36532;50774;0;73.577;A;1;
36533;50775;0;43.182;A;1;
36534;50776;0;70.877;A;1;
36535;50777;0;44.332;A;1;
36536;50778;0;41.682;A;1;
36537;50779;0;75.788;A;1;
26325;66328;0;7.493;A;1;20180801
36540;50781;0;54.755;A;1;
36541;50782;0;54.249;A;1;
36542;50783;0;49.441;A;1;
36547;50784;0;73.753;A;1;
36548;50785;0;72.423;A;1;
36549;50786;0;71.223;A;1;
36550;50787;0;76.37;A;1;
61531;66656;0;275.347;A;0;20150121
36552;50790;0;78.099;A;1;
36553;50791;0;98.658;A;1;
45346;54486;0;73.275;A;2;
45349;54489;0;74.703;A;2;
45360;54494;0;78.87;A;2;
45363;54497;0;37.198;A;2;
45366;54500;0;73.778;A;2;
45386;54506;0;100.58;A;2;
45447;54509;0;72.703;A;2;
45464;54513;0;8.24;A;2;
45501;54522;0;68.811;A;2;
44916;54688;0;138.22;A;2;
44919;54691;0;136.7;A;2;
44923;54695;0;139.585;A;2;
44014;54698;0;89.92;A;2;
44018;54702;0;202.914;A;2;
44024;54705;0;146.765;A;2;
44028;54709;0;145.419;A;2;
44032;54713;0;106.275;A;2;
44321;54716;0;77.717;A;2;
44325;54720;0;71.311;A;2;
44328;54723;0;227.058;A;2;
44332;54727;0;139.08;A;2;
44336;54731;0;107.884;A;2;
44340;54734;0;40.423;A;2;
62252;76281;0;16.079;A;0;20151130
61510;76292;0;149.43;A;1;20180814
61246;76475;0;88.465;A;1;20180816
61870;76486;0;16.673;A;0;20151130
61847;76518;0;144.115;A;1;20180814
65613;76597;0;39.759;A;1;20151201
65621;76605;0;336.506;A;1;20180808
65630;76614;0;136.805;A;1;20180816
65633;76617;0;61.829;A;0;20151216
65772;76752;0;15.638;A;0;20151229
65823;76803;0;24.912;A;2;20160115
65840;76814;0;89.822;A;0;20160122
65855;76834;0;81.194;A;0;20160204
65887;76867;0;87.146;A;2;20160224
65913;76891;0;32.133;A;0;20160316
65920;76898;0;43.585;A;0;20160316
65927;76905;0;80.317;A;0;20160316
65933;76911;0;24.195;A;1;20160317
66051;77071;0;40.665;A;0;20160516
66057;77077;0;43.142;A;1;20160516
66062;77082;0;22.489;A;0;20160516
66105;77138;0;23.592;A;0;20160622
66118;77151;0;231.802;A;0;20160624
66124;77157;0;262.019;A;0;20160624
66130;77163;0;51.174;A;0;20160624
66136;77169;0;21.745;A;0;20160624
66141;77174;0;90.917;A;0;20160624
66147;77180;0;83.015;A;0;20160624
66152;77185;0;103.87;A;0;20160624
66158;77191;0;186.1;A;0;20160624
66165;77198;0;4.381;A;1;20160628
66168;77201;0;10.517;A;0;20160701
66174;77207;0;30.007;A;1;20160704
66190;77223;0;19.085;A;0;20160713
66196;77229;0;12.359;A;0;20160713
66201;77234;0;11.534;A;1;20160714
66204;77237;0;61.506;A;0;20160715
66210;77243;0;21.618;A;0;20160715
66211;77244;0;23.044;A;0;20160715
66217;77250;0;87.656;A;0;20160715
66223;77256;0;92.23;A;0;20160715
66230;77263;0;5.297;A;0;20160715
66242;77316;0;42.863;A;0;20160722
66248;77322;0;27.489;A;0;20160722
66253;77327;0;51.563;A;0;20160722
66260;77334;0;30.01;A;0;20160725
66278;77352;0;24.939;A;0;20160801
66279;77353;0;23.515;A;1;20201112
66284;77358;0;75.974;A;0;20160805
66290;77364;0;26.332;A;0;20160805
66294;77368;0;87.366;A;1;20160810
66295;77369;0;83.552;A;0;20160812
66323;77416;0;56.723;A;1;20160908
66329;77422;0;181.775;A;0;20160912
66331;77424;0;13.107;A;1;20160915
66337;77430;0;23.358;A;1;20180816
66350;77443;0;33.042;A;0;20161004
66426;77539;0;30.172;A;1;20161209
67195;78302;0;20.159;A;0;20161223
67197;78304;0;3.533;A;0;20161223
67203;78310;0;22.377;A;0;20161223
67209;78316;0;2.436;A;0;20161223
67214;78321;0;22.696;A;0;20161223
67220;78327;0;44.427;A;0;20161223
67226;78333;0;25.295;A;0;20161223
67231;78338;0;8.972;A;0;20161223
67237;78344;0;16.43;A;0;20161223
67297;78409;0;42.731;A;0;20170112
75178;87191;0;33.463;A;;20201203
75179;87192;0;63.888;A;;20201203
75180;87193;0;89.399;A;;20201203
75181;87194;0;147.915;A;;20201203
76100;88170;0;9.638;A;;20210618
76101;88177;0;78.91;A;;20210621
76156;88237;0;18.345;A;;20210707
76158;88238;0;29.148;A;;20210707
24421;37909;0;31.172;A;1;
24424;37912;0;165.324;A;1;
24428;37916;0;141.266;A;1;
24431;37919;0;160.555;A;1;
24435;37923;0;86.243;A;1;
24439;37928;0;195.395;A;1;
24442;37931;0;148.043;A;1;
24725;37935;0;140.151;A;1;
24730;37940;0;78.954;A;1;
24733;37943;0;99.072;A;0;
24737;37948;0;149.066;A;1;
24740;37951;0;120.373;A;1;
24744;37955;0;170.723;A;1;
24749;37961;0;51.223;A;1;
25030;37964;0;112.571;A;1;
25034;37968;0;113.361;A;1;
25037;37971;0;113.139;A;1;
25041;37977;0;51.424;A;1;
25045;37981;0;73.575;A;1;
25050;37985;0;102.658;A;1;
25338;37990;0;81.46;A;1;
25341;37993;0;13.052;A;1;
25345;37997;0;69.702;A;1;
25348;38000;0;73.555;A;1;
25351;38003;0;13.235;A;1;
25355;38007;0;75.85;A;1;
25358;38010;0;42.151;A;1;
25363;38015;0;75.423;A;1;
24447;38018;0;239.493;A;1;
24451;38022;0;215.325;A;1;
24455;38026;0;200.65;A;1;
24458;38029;0;204.493;A;1;
24462;38033;0;120.627;A;1;
24465;38036;0;202.628;A;1;
24469;38040;0;189.878;A;1;
24473;38044;0;123.499;A;1;
24517;38187;0;134.386;A;1;
24521;38191;0;219.176;A;1;
24801;38196;0;150.367;A;1;
24805;38200;0;157.051;A;1;
24808;38203;0;221.925;A;1;
24812;38207;0;124.124;A;1;
